1	1157
1	1324
1	1633
1	1753
1	1882
1	3411
1	4823
2	564
2	630
2	683
2	1537
2	2450
2	2707
2	2993
2	4033
2	4654
3	200
3	567
3	1738
3	1937
3	2450
3	3724
3	4949
4	22
4	31
4	485
4	553
4	571
4	598
4	676
4	849
4	1150
4	1542
4	1559
4	1648
4	1872
4	1932
4	1988
4	2023
4	2156
4	2231
4	2310
4	2819
4	3040
4	3537
4	3608
4	3673
4	4290
4	4821
4	4908
5	1248
5	1663
5	2931
5	3858
5	4385
5	4887
5	4907
6	71
6	266
6	316
6	453
6	525
6	633
6	1426
6	1467
6	1557
6	1730
6	1825
6	2334
6	2598
6	2743
6	3103
6	3127
6	3341
6	3421
6	4196
6	4256
6	4320
6	4328
6	4753
6	4960
6	4985
7	599
7	826
7	2152
7	2494
7	2942
7	3173
7	3734
7	3751
7	4173
8	1018
8	1063
8	1065
8	2668
8	2833
8	3145
8	3281
8	3485
8	4547
8	4821
9	10
9	169
9	223
9	289
9	920
9	1818
9	1845
9	2687
9	2702
9	3624
10	9
10	748
10	1432
10	1760
10	2203
10	2541
10	3439
10	3507
11	427
11	1136
11	1214
11	1306
11	1762
11	1774
11	2301
11	2366
11	2405
11	2607
11	2932
11	2935
11	3045
11	3089
11	3513
11	3530
11	3687
11	4171
11	4292
12	1013
12	1394
12	1924
12	2824
12	3130
12	4153
12	4776
13	29
13	171
13	1170
13	2278
13	2475
13	2523
13	3798
13	4042
13	4775
14	516
14	2098
14	2802
14	2857
14	3379
14	3400
14	3647
14	4936
15	514
15	997
15	1352
15	1803
15	2096
15	2450
15	2540
15	3082
15	3651
15	3846
15	3910
15	4089
15	4368
15	4734
15	4820
15	4839
15	4842
15	4869
16	288
16	455
16	1768
16	1882
16	1924
16	2671
16	2798
16	3135
16	3158
16	3782
16	4349
17	176
17	558
17	650
17	766
17	864
17	1094
17	1142
17	1300
17	1541
17	2231
17	2244
17	2539
17	3007
17	3295
17	3479
17	3573
17	4123
17	4230
17	4860
17	4887
17	4908
17	4950
18	471
18	577
18	1418
18	1446
18	1633
18	1943
18	2049
18	2551
18	2674
18	2723
18	4388
18	4422
18	4691
18	4815
18	4995
19	233
19	1170
19	1174
19	1261
19	1986
19	3208
19	3835
19	4292
20	92
20	924
20	1528
20	1744
20	2254
20	3816
20	4042
20	4150
20	4575
21	45
21	434
21	1567
21	1762
21	1981
21	2912
21	3181
21	3358
21	4639
21	4694
22	4
22	303
22	708
22	916
22	986
22	2091
22	2095
22	2187
22	2287
22	2374
22	2379
22	2836
22	3881
22	3933
22	4377
22	4592
22	4810
22	4942
23	356
23	811
23	953
23	1703
23	1848
23	2094
23	2322
23	2669
23	3644
23	4568
24	405
24	772
24	1126
24	1183
24	1303
24	1410
24	1688
24	1843
24	1929
24	2084
24	2227
24	2472
24	2724
24	2869
24	2994
24	3104
24	3198
24	3820
24	4537
24	4920
25	50
25	1184
25	1711
25	2109
25	2166
25	3448
25	4055
25	4234
25	4340
26	97
26	271
26	604
26	789
26	840
26	1299
26	1330
26	1993
26	2493
26	2545
26	2581
26	2642
26	2704
26	2856
26	3286
26	3781
26	3807
26	4239
26	4462
27	62
27	1794
27	1982
27	2365
27	2960
27	3836
27	3994
27	4034
27	4299
27	4484
27	4759
27	4802
27	4896
28	785
28	859
28	2468
28	2916
28	2972
28	3055
28	4230
28	4510
29	13
29	128
29	374
29	418
29	453
29	500
29	647
29	794
29	884
29	1263
29	1301
29	1652
29	1969
29	2134
29	2400
29	2937
29	3216
29	3432
29	3464
29	3535
29	3835
29	3867
29	4536
29	4684
29	4834
29	4876
30	125
30	450
30	807
30	845
30	1055
30	1227
30	1414
30	1512
