1	3
1	4
1	6
1	10
1	19
1	20
1	21
1	22
1	25
1	30
1	31
1	37
1	38
1	39
1	40
1	42
1	43
1	45
1	46
1	50
1	51
1	52
1	58
1	59
1	60
1	61
1	62
1	63
1	64
1	66
1	68
1	69
1	70
1	71
1	72
1	76
1	78
1	79
1	81
1	82
1	83
1	87
1	89
1	90
1	91
1	92
1	96
1	97
1	98
1	100
2	3
2	4
2	11
2	19
2	20
2	21
2	22
2	23
2	25
2	28
2	29
2	30
2	34
2	37
2	38
2	39
2	40
2	42
2	43
2	45
2	46
2	50
2	51
2	52
2	57
2	59
2	60
2	64
2	65
2	66
2	68
2	69
2	70
2	71
2	72
2	76
2	77
2	78
2	79
2	81
2	82
2	83
2	87
2	89
2	91
2	92
2	95
2	97
2	98
2	99
3	1
3	2
3	5
3	6
3	7
3	8
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	20
3	23
3	24
3	26
3	27
3	29
3	31
3	32
3	34
3	35
3	36
3	41
3	44
3	47
3	48
3	49
3	53
3	54
3	55
3	56
3	61
3	62
3	73
3	74
3	75
3	80
3	84
3	86
3	88
3	90
3	92
3	93
3	94
3	95
3	99
4	1
4	2
4	6
4	7
4	8
4	9
4	10
4	12
4	13
4	14
4	16
4	17
4	18
4	26
4	27
4	29
4	31
4	32
4	33
4	34
4	35
4	36
4	41
4	44
4	47
4	48
4	49
4	51
4	53
4	54
4	55
4	56
4	60
4	61
4	63
4	67
4	73
4	74
4	75
4	76
4	79
4	80
4	84
4	85
4	86
4	88
4	93
4	94
4	95
4	99
5	3
5	13
5	19
5	21
5	22
5	25
5	28
5	30
5	36
5	37
5	38
5	39
5	40
5	43
5	45
5	46
5	50
5	51
5	52
5	53
5	57
5	58
5	62
5	64
5	65
5	66
5	68
5	69
5	70
5	71
5	72
5	76
5	77
5	78
5	79
5	81
5	82
5	86
5	87
5	88
5	89
5	90
5	91
5	92
5	94
5	96
5	97
5	98
5	99
5	100
6	1
6	3
6	4
6	7
6	11
6	13
6	19
6	20
6	21
6	24
6	25
6	28
6	30
6	37
6	38
6	39
6	40
6	42
6	43
6	45
6	46
6	50
6	51
6	52
6	57
6	58
6	59
6	60
6	62
6	64
6	65
6	66
6	68
6	69
6	70
6	71
6	72
6	77
6	78
6	79
6	82
6	83
6	89
6	90
6	91
6	92
6	96
6	97
6	99
6	100
7	3
7	4
7	6
7	13
7	18
7	19
7	20
7	21
7	22
7	24
7	25
7	28
7	30
7	37
7	38
7	39
7	40
7	43
7	45
7	50
7	51
7	52
7	55
7	57
7	58
7	59
7	60
7	62
7	64
7	65
7	66
7	68
7	69
7	70
7	72
7	76
7	77
7	79
7	82
7	83
7	87
7	89
7	90
7	91
7	92
7	96
7	97
7	98
7	99
7	100
8	3
8	4
8	16
8	17
8	19
8	20
8	21
8	22
8	28
8	29
8	30
8	37
8	38
8	39
8	40
8	42
8	43
8	45
8	46
8	50
8	51
8	52
8	53
8	57
8	58
8	60
8	62
8	65
8	66
8	68
8	69
8	70
8	71
8	72
8	77
8	78
8	79
8	81
8	82
8	83
8	87
8	88
8	90
8	91
8	92
8	96
8	97
8	98
8	99
8	100
9	4
9	19
9	20
9	21
9	22
9	25
9	26
9	28
9	30
9	35
9	37
9	38
9	39
9	40
9	41
9	42
9	43
9	45
9	46
9	50
9	51
9	52
9	56
9	57
9	58
9	59
9	60
9	62
9	65
9	66
9	68
9	69
9	70
9	71
9	72
9	73
9	76
9	78
9	79
9	81
9	82
9	83
9	87
9	89
9	90
9	91
9	92
9	96
9	99
9	100
10	1
10	3
10	4
10	18
10	19
10	21
10	22
10	23
10	25
10	28
10	30
10	38
10	39
10	40
10	42
10	43
10	45
10	48
10	50
10	51
10	52
10	57
10	58
10	59
10	60
10	62
10	64
10	65
10	66
10	68
10	69
10	70
10	71
10	72
10	75
10	76
10	77
10	78
10	79
10	82
10	83
10	87
10	89
10	92
10	93
10	96
10	97
10	98
10	99
10	100
11	2
11	3
11	6
11	19
11	20
11	21
11	25
11	26
11	28
11	30
11	37
11	38
11	39
11	40
11	42
11	43
11	46
11	50
11	51
11	52
11	56
11	57
11	58
11	59
11	60
11	62
11	64
11	65
11	66
11	68
11	69
11	70
11	71
11	72
11	76
11	77
11	78
11	79
11	80
11	81
11	82
11	83
11	87
11	90
11	91
11	92
11	97
11	98
11	99
11	100
12	3
12	4
12	14
12	20
12	22
12	25
12	28
12	30
12	37
12	38
12	40
12	42
12	43
12	45
12	46
12	48
12	49
12	50
12	51
12	52
12	56
12	57
12	58
12	60
12	64
12	65
12	66
12	67
12	68
12	69
12	70
12	71
12	72
12	76
12	77
12	78
12	79
12	81
12	82
12	83
12	87
12	88
12	89
12	90
12	91
12	92
12	96
12	98
12	99
12	100
13	3
13	4
13	5
13	6
13	7
13	14
13	19
13	20
13	21
13	22
13	28
13	30
13	37
13	38
13	40
13	42
13	43
13	45
13	46
13	50
13	51
13	57
13	58
13	59
13	60
13	62
13	64
13	65
13	68
13	69
13	70
13	71
13	72
13	73
13	76
13	77
13	78
13	79
13	81
13	83
13	87
13	89
13	90
13	91
13	92
13	96
13	97
13	98
13	99
13	100
14	3
14	4
14	12
14	13
14	17
14	19
14	20
14	21
14	22
14	25
14	28
14	30
14	37
14	38
14	39
14	40
14	42
14	45
14	46
14	50
14	51
14	52
14	57
14	58
14	59
14	60
14	62
14	64
14	65
14	68
14	69
14	70
14	71
14	73
14	74
14	76
14	77
14	79
14	81
14	82
14	87
14	89
14	90
14	91
14	92
14	96
14	97
14	98
14	99
14	100
15	3
15	19
15	21
15	22
15	24
15	25
15	28
15	29
15	30
15	38
15	39
15	40
15	42
15	43
15	45
15	46
15	50
15	51
15	52
15	57
15	58
15	59
15	60
15	62
15	64
15	65
15	66
15	68
15	69
15	70
15	71
15	72
15	73
15	76
15	77
15	78
15	81
15	82
15	83
15	87
15	90
15	91
15	92
15	93
15	95
15	96
15	97
15	98
15	99
15	100
16	3
16	4
16	8
16	19
16	20
16	21
